48.500001;35.4223
48.550005;35.4747
48.600006;35.7195
48.650004;35.807
48.700005;35.9567
48.750007;35.9389
48.800003;35.7502
48.850005;35.5621
48.900001;35.4578
48.950006;35.2646
49.000001;35.0721
49.050002;35.0534
49.100004;34.6045
49.150005;34.4377
49.2;33.6509
49.250005;33.5708
49.3;33.3277
49.350001;33.1915
49.400002;33.0928
49.450003;33.1533
49.500006;32.9025
49.550001;32.7866
49.600005;33.0162
49.650001;32.8977
49.700005;32.8349
49.750002;32.7481
49.800001;32.8104
49.850003;32.7382
49.900001;33.0363
49.950005;33.2509
50;33.4062
50.050002;33.4546
50.100006;33.7751
50.150005;33.5559
50.200005;33.66
50.250004;34.0031
50.300002;34.3107
50.350007;34.5456
50.400006;34.7519
50.450005;34.8573
50.500001;35.2595
50.550007;35.3222
50.600002;35.5298
50.650001;35.7636
50.700006;35.9705
50.750003;35.9598
50.800003;35.8391
50.850004;35.6583
50.900006;35.6616
50.950002;35.3586
51.000004;35.816
51.050002;35.2714
51.100005;34.7549
51.150002;34.5865
51.2;34.4614
51.250003;33.9443
51.300002;33.5854
51.350006;33.2337
51.400002;32.9693
51.450005;32.9478
51.500001;32.8202
51.55;32.7571
51.600006;32.7207
51.650003;32.6785
51.700003;32.4526
51.750006;32.5225
51.800006;32.2758
51.850006;32.524
51.900004;32.6688
51.950004;32.7786
52.000001;32.9125
52.05;33.2575
52.100001;33.4888
52.150006;33.833
52.200004;33.7457
52.25;34.0161
52.300002;34.7793
52.350002;34.9725
52.400006;35.1076
52.450004;35.3745
52.500003;35.4271
52.55;35.4858
52.600006;35.7745
52.650007;35.7948
52.700007;35.6903
52.750007;35.7357
52.800005;35.4826
52.850003;35.611
52.900001;35.3517
52.950005;35.3203
53.000004;35.22
53.050003;35.1654
53.100006;34.8767
53.150006;34.6455
53.200006;34.2937
53.250004;33.9278
53.300004;33.7506
53.350002;33.4497
53.400007;33.2907
53.45;33.1331
53.500006;33.1096
53.550001;32.8361
53.6;32.8424
53.650003;32.7924
53.700005;32.5413
53.750007;32.5984
53.800003;32.4591
53.850002;32.5977
53.900004;32.7285
53.950007;32.7645
54.000001;32.9197
54.050003;32.9913
54.100001;33.4487
54.150007;33.6475
54.200004;33.4357
54.250002;33.8193
54.300001;34.2013
54.350007;34.0894
54.400007;34.2645
54.450003;34.6554
54.500006;35.0163
54.55;35.3982
54.600002;35.7402
54.650002;35.9415
54.700006;36.038
54.750007;36.1438
54.800003;36.0533
54.850006;36.2165
54.900002;35.7866
54.950005;35.3693
55.000004;34.67
55.050006;34.8092
55.100002;34.7957
55.15;34.4182
55.200004;33.9795
55.250005;33.8401
55.300005;33.6046
55.350005;33.7031
55.400006;33.5867
55.450007;33.2704
55.500002;33.0951
55.550002;33.0935
55.600005;32.7384
55.650001;32.7102
55.700003;32.7935
55.750005;32.5498
